[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000090 0x00000090 4   6            utf8    \n,Hƴ blocks=Basic Latin,Latin Extended-B
2    0x000000a0 0x000000a0 4   6            utf8    \n,KƦ blocks=Basic Latin,Latin Extended-B
3    0x000000e8 0x000000e8 4   5            ascii   Rich
4    0x000001f8 0x000001f8 5   6            ascii   .text
5    0x0000021f 0x0000021f 7   8            ascii   `.rdata
6    0x00000247 0x00000247 6   7            ascii   @.data
7    0x00000270 0x00000270 6   7            ascii   .gfids
8    0x00000297 0x00000297 6   7            ascii   @.rsrc
9    0x000002bf 0x000002bf 7   8            ascii   @.reloc
1906 0x00034590 0x00436390 10  22   .data   utf16le FABRIC.EXE
1907 0x00034658 0x00436458 18  38   .data   utf16le REPLICATIONAPP.EXE
1908 0x00034720 0x00436520 10  22   .data   utf16le LYSSVC.EXE
1909 0x000347e8 0x004365e8 15  32   .data   utf16le ADMINUIHOST.EXE
1910 0x000348b0 0x004366b0 12  26   .data   utf16le ABSERVER.EXE
1911 0x00034978 0x00436778 11  24   .data   utf16le XMPPTGW.EXE
1912 0x00034a40 0x00436840 10  22   .data   utf16le DEPLOY.EXE
1913 0x00034b08 0x00436908 10  22   .data   utf16le APACHE.EXE
1914 0x00034bd0 0x004369d0 15  32   .data   utf16le EVENTPARSER.EXE
1915 0x00034c98 0x00436a98 10  22   .data   utf16le SRVMON.EXE
1916 0x00034d60 0x00436b60 14  30   .data   utf16le ROTATELOGS.EXE
1917 0x00034e28 0x00436c28 36  74   .data   utf16le MOVE-AV_OFFLOAD_SERVER_SETUP_X86.EXE
1918 0x00034ef0 0x00436cf0 28  58   .data   utf16le VARONIS.ALERT.WEBSERVICE.EXE
1919 0x00034fb8 0x00436db8 41  84   .data   utf16le VARONIS.APPLICATIONSERVICE.WEBSERVICE.EXE
1920 0x00035080 0x00436e80 32  66   .data   utf16le VARONIS.AUDIT.WINDOWSSERVICE.EXE
1921 0x00035148 0x00436f48 37  76   .data   utf16le VARONIS.AUTHENTICATION.WEBSERVICE.EXE
1922 0x00035210 0x00437010 35  72   .data   utf16le VARONIS.AUTOCOMPLETE.WEBSERVICE.EXE
1923 0x000352d8 0x004370d8 34  70   .data   utf16le VARONIS.CONTEXTCARD.WEBSERVICE.EXE
1924 0x000353a0 0x004371a0 33  68   .data   utf16le VARONIS.DASHBOARDS.WEBSERVICE.EXE
1925 0x00035468 0x00437268 28  58   .data   utf16le VARONIS.DATALAKE.CLEANER.EXE
1926 0x00035530 0x00437330 34  70   .data   utf16le VARONIS.ENTITYMODEL.WEBSERVICE.EXE
1927 0x000355f8 0x004373f8 35  72   .data   utf16le VARONIS.EVENTSGENERATOR.SERVICE.EXE
1928 0x000356c0 0x004374c0 31  64   .data   utf16le VARONIS.FOLLOWUP.WEBSERVICE.EXE
1929 0x00035788 0x00437588 31  64   .data   utf16le VARONIS.GATEWAY.SELFHOSTING.EXE
1930 0x00035850 0x00437650 29  60   .data   utf16le VARONIS.LAYOUT.WEBSERVICE.EXE
1931 0x00035918 0x00437718 30  62   .data   utf16le VARONIS.LICENSE.WEBSERVICE.EXE
1932 0x000359e0 0x004377e0 30  62   .data   utf16le VARONIS.LIVEUPDATE.SERVICE.EXE
1933 0x00035aa8 0x004378a8 27  56   .data   utf16le VARONIS.MAIL.WEBSERVICE.EXE
1934 0x00035b70 0x00437970 31  64   .data   utf16le VARONIS.MINIFIER.WEBSERVICE.EXE
1935 0x00035c38 0x00437a38 29  60   .data   utf16le VARONIS.REPORT.WEBSERVICE.EXE
1936 0x00035d00 0x00437b00 46  94   .data   utf16le VARONIS.RESOURCESDATAACCESS.WINDOWSSERVICE.EXE
1937 0x00035dc8 0x00437bc8 29  60   .data   utf16le VARONIS.SEARCH.WEBSERVICE.EXE
1938 0x00035e90 0x00437c90 40  82   .data   utf16le VARONIS.SHIPPER.CONFIGURATIONSERVICE.EXE
1939 0x00035f58 0x00437d58 32  66   .data   utf16le VARONIS.SOLRIMPORTER.SERVICE.EXE
1940 0x00036020 0x00437e20 30  62   .data   utf16le VARONIS.SOLRLOADER.SERVICE.EXE
1941 0x000360e8 0x00437ee8 34  70   .data   utf16le VARONIS.SOLRMANAGEMENT.SERVICE.EXE
1942 0x000361b0 0x00437fb0 23  48   .data   utf16le VARONIS.SOLRMONITOR.EXE
1943 0x00036278 0x00438078 24  50   .data   utf16le VARONIS.SQLEXTRACTOR.EXE
1944 0x00036340 0x00438140 31  64   .data   utf16le VARONIS.USERDATA.WEBSERVICE.EXE
1945 0x00036408 0x00438208 42  86   .data   utf16le VARONIS.USERPREFERENCES.WINDOWSSERVICE.EXE
1946 0x000364d0 0x004382d0 32  66   .data   utf16le VARONIS.USERROLES.WEBSERVICE.EXE
1947 0x00036598 0x00438398 37  76   .data   utf16le VRNS.ENTITYPAGESERVICE.WEBSERVICE.EXE
1948 0x00036660 0x00438460 41  84   .data   utf16le VARONIS.DLE.AGGREGATIONENGINE.WINSRVC.EXE
1949 0x00036728 0x00438528 41  84   .data   utf16le VARONIS.DLE.ALGOENGINE.WINDOWSSERVICE.EXE
1950 0x000367f0 0x004385f0 37  76   .data   utf16le VARONIS.UBA.MANAGEMENT.WEBSERVICE.EXE
1951 0x000368b8 0x004386b8 34  70   .data   utf16le VARONIS.ADVANCEDSEARCH.SERVICE.EXE
1952 0x00036980 0x00438780 23  48   .data   utf16le VARONIS.SYNCMANAGER.EXE
1953 0x00036a48 0x00438848 36  74   .data   utf16le VARONIS.DBADAPTER.WINDOWSSERVICE.EXE
1954 0x00036b10 0x00438910 22  46   .data   utf16le GOOGLECRASHHANDLER.EXE
1955 0x00036bd8 0x004389d8 24  50   .data   utf16le GOOGLECRASHHANDLER64.EXE
1956 0x00036ca0 0x00438aa0 10  22   .data   utf16le DXLIPE.EXE
1957 0x00036d68 0x00438b68 13  28   .data   utf16le DXLBROKER.EXE
1958 0x00036e30 0x00438c30 18  38   .data   utf16le LICENSESERVICE.EXE
1959 0x00036ef8 0x00438cf8 17  36   .data   utf16le CONFIGSERVICE.EXE
1960 0x00036fc0 0x00438dc0 13  28   .data   utf16le OUTCNSID3.EXE
1961 0x00037088 0x00438e88 12  26   .data   utf16le INCNMAIL.EXE
1962 0x00037150 0x00438f50 18  38   .data   utf16le XFLOWINTERFACE.EXE
1963 0x00037218 0x00439018 30  62   .data   utf16le XFLOWSERVICEWATCHERSERVICE.EXE
1964 0x000372e0 0x004390e0 26  54   .data   utf16le XFLOWBUSWINDOWSSERVICE.EXE
1965 0x000373a8 0x004391a8 35  72   .data   utf16le XFLOWBUSWINDOWSSERVICERENDERING.EXE
1966 0x00037470 0x00439270 36  74   .data   utf16le XFLOWBUSWINDOWSSERVICEEXTRACTION.EXE
1967 0x00037538 0x00439338 18  38   .data   utf16le ANALYZEOEM_EXE.EXE
1968 0x00037600 0x00439400 17  36   .data   utf16le DRECOIDRS2EXE.EXE
1969 0x000376c8 0x004394c8 21  44   .data   utf16le DSEGMENTATIONEXE2.EXE
1970 0x00037790 0x00439590 17  36   .data   utf16le BEVSSPROVIDER.EXE
1971 0x00037858 0x00439658 7   16   .data   utf16le MC2.EXE
1972 0x00037920 0x00439720 13  28   .data   utf16le SSH-AGENT.EXE
1973 0x000379e8 0x004397e8 26  54   .data   utf16le VEEAM.ENDPOINT.SERVICE.EXE
1974 0x00037ab0 0x004398b0 23  48   .data   utf16le VEEAM.ENDPOINT.TRAY.EXE
1975 0x00037b78 0x00439978 23  48   .data   utf16le MANAGEMENTAGENTHOST.EXE
1976 0x00037c40 0x00439a40 29  60   .data   utf16le PHOMEPLUGINWINDOWSSERVICE.EXE
1977 0x00037d08 0x00439b08 18  38   .data   utf16le DSM_ISM_SRVMGR.EXE
1978 0x00037dd0 0x00439bd0 13  28   .data   utf16le QLNICMGMT.EXE
1979 0x00037e98 0x00439c98 13  28   .data   utf16le IQLREMOTE.EXE
1980 0x00037f60 0x00439d60 15  32   .data   utf16le NETQLREMOTE.EXE
1981 0x00038028 0x00439e28 12  26   .data   utf16le QLREMOTE.EXE
1982 0x000380f0 0x00439ef0 12  26   .data   utf16le ETHERNET.EXE
1983 0x000381b8 0x00439fb8 11  24   .data   utf16le LOGREAD.EXE
1984 0x00038280 0x0043a080 11  24   .data   utf16le DISTRIB.EXE
1985 0x00038348 0x0043a148 14  30   .data   utf16le SQLMONITOR.EXE
1986 0x00038410 0x0043a210 10  22   .data   utf16le SDDSRV.EXE
1987 0x000384d8 0x0043a2d8 42  86   .data   utf16le VEEAM.BACKUP.ENTERPRISE.RESTAPISERVICE.EXE
1988 0x000385a0 0x0043a3a0 15  32   .data   utf16le VEEAMNFSSVC.EXE
1989 0x00038668 0x0043a468 43  88   .data   utf16le VEEAM.BACKUP.AGENT.CONFIGURATIONSERVICE.EXE
1990 0x00038730 0x0043a530 22  46   .data   utf16le VEEAM.BACKUP.SHELL.EXE
1991 0x000387f8 0x0043a5f8 34  70   .data   utf16le VEEAM.BACKUP.ENTERPRISESERVICE.EXE
1992 0x000388c0 0x0043a6c0 24  50   .data   utf16le VEEAM.BACKUP.SERVICE.EXE
1993 0x00038988 0x0043a788 30  62   .data   utf16le VEEAM.BACKUP.BROKERSERVICE.EXE
1994 0x00038a50 0x0043a850 29  60   .data   utf16le VEEAM.BACKUP.CLOUDSERVICE.EXE
1995 0x00038b18 0x0043a918 21  44   .data   utf16le VEEAMTRANSPORTSVC.EXE
1996 0x00038be0 0x0043a9e0 33  68   .data   utf16le VEEAM.GUEST.INTERACTION.PROXY.EXE
1997 0x00038ca8 0x0043aaa8 35  72   .data   utf16le VEEAM.BACKUP.CATALOGDATASERVICE.EXE
1998 0x00038d70 0x0043ab70 37  76   .data   utf16le VEEAM.BACKUP.ENTERPRISE.WMISERVER.EXE
1999 0x00038e38 0x0043ac38 29  60   .data   utf16le VEEAM.BACKUP.MOUNTSERVICE.EXE
2000 0x00038f00 0x0043ad00 26  54   .data   utf16le VEEAM.BACKUP.WMISERVER.EXE
2001 0x00038fc8 0x0043adc8 26  54   .data   utf16le VEEAM.BACKUP.SATELLITE.EXE
2002 0x00039090 0x0043ae90 12  26   .data   utf16le VEEAMDCS.EXE
2003 0x00039158 0x0043af58 21  44   .data   utf16le SCHEDULINGSERVICE.EXE
2004 0x00039220 0x0043b020 28  58   .data   utf16le REMOTEPERFORMANCEMONITOR.EXE
2005 0x000392e8 0x0043b0e8 24  50   .data   utf16le VEEAM.BACKUP.MANAGER.EXE
2006 0x000393b0 0x0043b1b0 11  24   .data   utf16le WRAPPER.EXE
2007 0x00039478 0x0043b278 14  30   .data   utf16le DB2SYSTRAY.EXE
2008 0x00039540 0x0043b340 11  24   .data   utf16le DSMADMC.EXE
2009 0x00039608 0x0043b408 10  22   .data   utf16le DSMCAD.EXE
2010 0x000396d0 0x0043b4d0 10  22   .data   utf16le DSMSVC.EXE
2011 0x00039798 0x0043b598 16  34   .data   utf16le SEMLAUNCHSVC.EXE
2012 0x00039860 0x0043b660 10  22   .data   utf16le SEMSVC.EXE
2013 0x00039928 0x0043b728 9   20   .data   utf16le PMAPD.EXE
2014 0x000399f0 0x0043b7f0 8   18   .data   utf16le NFSD.EXE
2015 0x00039ab8 0x0043b8b8 17  36   .data   utf16le DMGCS_SERVICE.EXE
2016 0x00039b80 0x0043b980 25  52   .data   utf16le DATAAGGREGATIONCLIENT.EXE
2017 0x00039c48 0x0043ba48 14  30   .data   utf16le GETHISTORY.EXE
2018 0x00039d10 0x0043bb10 32  66   .data   utf16le MESSENGERNOTIFICATIONSERVICE.EXE
2019 0x00039dd8 0x0043bbd8 11  24   .data   utf16le TSMJBBD.EXE
2020 0x00039ea0 0x0043bca0 7   16   .data   utf16le DSM.EXE
2021 0x00039f68 0x0043bd68 12  26   .data   utf16le DSMAGENT.EXE
2022 0x0003a030 0x0043be30 22  46   .data   utf16le PRINTERDCA.SERVICE.EXE
2023 0x0003a0f8 0x0043bef8 16  34   .data   utf16le SCWATCHDOG64.EXE
2024 0x0003a1c0 0x0043bfc0 15  32   .data   utf16le SCSERVICE64.EXE
2025 0x0003a288 0x0043c088 21  44   .data   utf16le NT_NAMING_SERVICE.EXE
2026 0x0003a350 0x0043c150 21  44   .data   utf16le TRUTOPSPDMSERVICE.EXE
2027 0x0003a418 0x0043c218 16  34   .data   utf16le SYNCOVERYVSS.EXE
2028 0x0003a4e0 0x0043c2e0 19  40   .data   utf16le MAMMONITORINGSV.EXE
2029 0x0003a5a8 0x0043c3a8 12  26   .data   utf16le PAMHSMAS.EXE
2030 0x0003a670 0x0043c470 22  46   .data   utf16le HSMSUPPORTSERVER32.EXE
2031 0x0003a738 0x0043c538 20  42   .data   utf16le PAMENTERPRISEMAN.EXE
2032 0x0003a800 0x0043c600 26  54   .data   utf16le IQS.ENVIRONMENTSERVICE.EXE
2033 0x0003a8c8 0x0043c6c8 22  46   .data   utf16le IQS.UPDATE.SERVICE.EXE
2034 0x0003a990 0x0043c790 13  28   .data   utf16le GREENSHOT.EXE
2035 0x0003aa58 0x0043c858 16  34   .data   utf16le ELOGLAUNCHER.EXE
2036 0x0003ab20 0x0043c920 11  24   .data   utf16le FBGUARD.EXE
2037 0x0003abe8 0x0043c9e8 12  26   .data   utf16le FIREBIRD.EXE
2038 0x0003acb0 0x0043cab0 11  24   .data   utf16le PRUNSRV.EXE
2039 0x0003ad78 0x0043cb78 12  26   .data   utf16le SERVER64.EXE
2040 0x0003ae40 0x0043cc40 13  28   .data   utf16le GRIDVIS64.EXE
2041 0x0003af08 0x0043cd08 24  50   .data   utf16le GOOGLECHROMEPORTABLE.EXE
2042 0x0003afd0 0x0043cdd0 10  22   .data   utf16le CHROME.EXE
2043 0x0003b098 0x0043ce98 12  26   .data   utf16le CRP32002.NGN
2044 0x0003b160 0x0043cf60 6   14   .data   utf16le S2.EXE
2045 0x0003b228 0x0043d028 13  28   .data   utf16le SAPSPRINT.EXE
2046 0x0003b2f0 0x0043d0f0 16  34   .data   utf16le QDAS_QS-STAT.EXE
2047 0x0003b3b8 0x0043d1b8 19  40   .data   utf16le UPLOADREPORTING.EXE
2048 0x0003b480 0x0043d280 21  44   .data   utf16le EMC4J-WRAPPER-X64.EXE
2049 0x0003b548 0x0043d348 12  26   .data   utf16le ACTI_SVC.EXE
2050 0x0003b610 0x0043d410 24  50   .data   utf16le JRE-8U231-WINDOWS-AU.EXE
2051 0x0003b6d8 0x0043d4d8 24  50   .data   utf16le JRE-8U241-WINDOWS-AU.EXE
2052 0x0003b7a0 0x0043d5a0 12  26   .data   utf16le CCSVCHST.EXE
2053 0x0003b868 0x0043d668 12  26   .data   utf16le AMPAGENT.EXE
2054 0x0003b930 0x0043d730 29  60   .data   utf16le AUDITORPLUS.HNCNETSERVICE.EXE
2055 0x0003b9f8 0x0043d7f8 19  40   .data   utf16le SYSLOGD_SERVICE.EXE
2056 0x0003bac0 0x0043d8c0 26  54   .data   utf16le SOLARWINDS TFTP SERVER.EXE
2057 0x0003bb88 0x0043d988 30  62   .data   utf16le UWS.HIGHPRIVILEGEUTILITIES.EXE
2058 0x0003bc50 0x0043da50 29  60   .data   utf16le UWS.LOWPRIVILEGEUTILITIES.EXE
2059 0x0003bd18 0x0043db18 29  60   .data   utf16le ULTIDEV.WEBSERVER.MONITOR.EXE
2060 0x0003bde0 0x0043dbe0 24  50   .data   utf16le UWS.APPHOST.CLR2.X86.EXE
2061 0x0003bea8 0x0043dca8 27  56   .data   utf16le UWS.APPHOST.CLR2.ANYCPU.EXE
2062 0x0003bf70 0x0043dd70 12  26   .data   utf16le AGNTSRVC.EXE
2063 0x0003c038 0x0043de38 10  22   .data   utf16le DBSNMP.EXE
2064 0x0003c100 0x0043df00 8   18   .data   utf16le ISQLPLUS
2065 0x0003c1c8 0x0043dfc8 11  24   .data   utf16le DSMCSVC.EXE
2066 0x0003c290 0x0043e090 14  30   .data   utf16le WASSERVICE.EXE
2067 0x0003c358 0x0043e158 13  28   .data   utf16le APPSERVER.EXE
2068 0x0003c420 0x0043e220 8   18   .data   utf16le ZKRL.EXE
2069 0x0003c4e8 0x0043e2e8 8   18   .data   utf16le ZGAS.EXE
2070 0x0003c5b0 0x0043e3b0 8   18   .data   utf16le ZEUS.EXE
2071 0x0003c678 0x0043e478 11  24   .data   utf16le DBSRV11.EXE
2072 0x0003c740 0x0043e540 11  24   .data   utf16le REGRSVR.EXE
2073 0x0003c808 0x0043e608 8   18   .data   utf16le PALO.EXE
2074 0x0003c8d0 0x0043e6d0 21  44   .data   utf16le SUPERVISIONSERVER.EXE
2075 0x0003c998 0x0043e798 8   18   .data   utf16le CORE.EXE
2076 0x0003ca60 0x0043e860 16  34   .data   utf16le MEKMDATABASE.EXE
2077 0x0003cb28 0x0043e928 10  22   .data   utf16le EUCSRV.EXE
2078 0x0003cbf0 0x0043e9f0 11  24   .data   utf16le VPROSVC.EXE
2079 0x0003ccb8 0x0043eab8 22  46   .data   utf16le SYMTRACKSERVICEX64.EXE
2080 0x0003cd80 0x0043eb80 12  26   .data   utf16le VPROTRAY.EXE
2081 0x0003ce48 0x0043ec48 20  42   .data   utf16le NOVABENCHSERVICE.EXE
2082 0x0003cf10 0x0043ed10 10  22   .data   utf16le ACURCL.EXE
2083 0x0003cfd8 0x0043edd8 17  36   .data   utf16le PYTHONSERVICE.EXE
2084 0x0003d0a0 0x0043eea0 16  34   .data   utf16le REDIS-SERVER.EXE
2085 0x0003d168 0x0043ef68 12  26   .data   utf16le CTREESQL.EXE
2086 0x0003d230 0x0043f030 12  26   .data   utf16le MATRIXWS.EXE
2087 0x0003d2f8 0x0043f0f8 10  22   .data   utf16le SMCGUI.EXE
2088 0x0003d3c0 0x0043f1c0 10  22   .data   utf16le WEBSGD.EXE
2089 0x0003d488 0x0043f288 10  22   .data   utf16le WRUN32.EXE
2090 0x0003d550 0x0043f350 16  34   .data   utf16le VEEAMTAPESVC.EXE
2091 0x0003d618 0x0043f418 10  22   .data   utf16le I4LLMD.EXE
2092 0x0003d6e0 0x0043f4e0 16  34   .data   utf16le SNTLKEYSSRVR.EXE
2093 0x0003d7a8 0x0043f5a8 12  26   .data   utf16le SPNSRVNT.EXE
2094 0x0003d870 0x0043f670 15  32   .data   utf16le SNTLSRTSRVR.EXE
2095 0x0003d938 0x0043f738 12  26   .data   utf16le SLICENSE.EXE
2096 0x0003da00 0x0043f800 13  28   .data   utf16le TTFLICSRV.EXE
2097 0x0003dac8 0x0043f8c8 21  44   .data   utf16le SYMSNAPSERVICEX64.EXE
2098 0x0003db90 0x0043f990 12  26   .data   utf16le ADSKFLEX.EXE
2099 0x0003dc58 0x0043fa58 11  24   .data   utf16le DBSRV16.EXE
2100 0x0003dd20 0x0043fb20 10  22   .data   utf16le WINVNC.EXE
2101 0x0003dde8 0x0043fbe8 11  24   .data   utf16le CPQTEAM.EXE
2102 0x0003deb0 0x0043fcb0 15  32   .data   utf16le SYNCBACKPRO.EXE
2103 0x0003df78 0x0043fd78 11  24   .data   utf16le MINITAB.EXE
2104 0x0003e040 0x0043fe40 17  36   .data   utf16le MDNSRESPONDER.EXE
2105 0x0003e108 0x0043ff08 12  26   .data   utf16le RDPCOMIF.EXE
2106 0x0003e1d0 0x0043ffd0 15  32   .data   utf16le BARCODE_IHI.EXE
2107 0x0003e298 0x00440098 30  62   .data   utf16le MAMSERVICESWCFERRORMONITOR.EXE
2108 0x0003e360 0x00440160 22  46   .data   utf16le JOSHARCHIVESERVICE.EXE
2109 0x0003e428 0x00440228 12  26   .data   utf16le CISSESRV.EXE
2110 0x0003e4f0 0x004402f0 13  28   .data   utf16le HPAMSSTOR.EXE
2111 0x0003e5b8 0x004403b8 20  42   .data   utf16le NETWORKCONFIGSVC.EXE
2112 0x0003e680 0x00440480 14  30   .data   utf16le APPDATASVC.EXE
2113 0x0003e748 0x00440548 18  38   .data   utf16le STORAGEDATASVC.EXE
2114 0x0003e810 0x00440610 23  48   .data   utf16le HP.NS.MONITORINGSVC.EXE
2115 0x0003e8d8 0x004406d8 10  22   .data   utf16le HPQAMS.EXE
2116 0x0003e9a0 0x004407a0 13  28   .data   utf16le SMSERVICE.EXE
2117 0x0003ea68 0x00440868 13  28   .data   utf16le HPWMISTOR.EXE
2118 0x0003eb30 0x00440930 19  40   .data   utf16le PROLIANTMONITOR.EXE
2119 0x0003ebf8 0x004409f8 12  26   .data   utf16le SMHSTART.EXE
2120 0x0003ecc0 0x00440ac0 10  22   .data   utf16le HPSMHD.EXE
2121 0x0003ed88 0x00440b88 9   20   .data   utf16le FCAGS.EXE
2122 0x0003ee50 0x00440c50 20  42   .data   utf16le MFEFFCORESERVICE.EXE
2123 0x0003ef18 0x00440d18 16  34   .data   utf16le MFEFFPROXY32.EXE
2124 0x0003efe0 0x00440de0 11  24   .data   utf16le FCAGSWD.EXE
2125 0x0003f0a8 0x00440ea8 13  28   .data   utf16le MFEFFCORE.EXE
2126 0x0003f170 0x00440f70 8   18   .data   utf16le FCAG.EXE
2127 0x0003f238 0x00441038 10  22   .data   utf16le FCAGTE.EXE
2128 0x0003f300 0x00441100 15  32   .data   utf16le NVHSYSTEM_1.EXE
2129 0x0003f3c8 0x004411c8 12  26   .data   utf16le VPNAGENT.EXE
2130 0x0003f490 0x00441290 24  50   .data   utf16le VMWARE-CIP-MSG-PROXY.EXE
2131 0x0003f558 0x00441358 20  42   .data   utf16le FILEZILLA SERVER.EXE
2132 0x0003f620 0x00441420 26  54   .data   utf16le VMWARE-USBARBITRATOR64.EXE
2133 0x0003f6e8 0x004414e8 12  26   .data   utf16le FPASSIST.EXE
2134 0x0003f7b0 0x004415b0 9   20   .data   utf16le VPNUI.EXE
2135 0x0003f878 0x00441678 30  62   .data   utf16le FILEZILLA SERVER INTERFACE.EXE
2136 0x0003f940 0x00441740 9   20   .data   utf16le PUTTY.EXE
2137 0x0003fa08 0x00441808 21  44   .data   utf16le RTKAUDIOSERVICE64.EXE
2138 0x0003fad0 0x004418d0 11  24   .data   utf16le RAVBG64.EXE
2139 0x0003fb98 0x00441998 9   20   .data   utf16le PDF24.EXE
2140 0x0003fc60 0x00441a60 20  42   .data   utf16le IASTORDATAMGRSVC.EXE
2141 0x0003fd28 0x00441b28 15  32   .data   utf16le JHI_SERVICE.EXE
2142 0x0003fdf0 0x00441bf0 7   16   .data   utf16le LMS.EXE
2143 0x0003feb8 0x00441cb8 13  28   .data   utf16le RTKNGUI64.EXE
2144 0x0003ff80 0x00441d80 14  30   .data   utf16le WAVESSVC64.EXE
2145 0x00040048 0x00441e48 8   18   .data   utf16le LYNC.EXE
2146 0x00040110 0x00441f10 16  34   .data   utf16le WINSTORE.APP.EXE
2147 0x000401d8 0x00441fd8 14  30   .data   utf16le IASTORICON.EXE
2148 0x000402a0 0x004420a0 11  24   .data   utf16le OUTLOOK.EXE
2149 0x00040368 0x00442168 10  22   .data   utf16le UCMAPI.EXE
2150 0x00040430 0x00442230 12  26   .data   utf16le SAPLOGON.EXE
2151 0x000404f8 0x004422f8 21  44   .data   utf16le PRIVACYICONCLIENT.EXE
2152 0x000405c0 0x004423c0 12  26   .data   utf16le ACRORD32.EXE
2153 0x00040688 0x00442488 10  22   .data   utf16le RDRCEF.EXE
2154 0x00040750 0x00442550 12  26   .data   utf16le STACSV64.EXE
2155 0x00040818 0x00442618 12  26   .data   utf16le WLTRYSVC.EXE
2156 0x000408e0 0x004426e0 12  26   .data   utf16le BCMWLTRY.EXE
2157 0x000409a8 0x004427a8 15  32   .data   utf16le EEGOSERVICE.EXE
2158 0x00040a70 0x00442870 19  40   .data   utf16le MDECRYPTSERVICE.EXE
2159 0x00040b38 0x00442938 14  30   .data   utf16le MFEEPEHOST.EXE
2160 0x00040c00 0x00442a00 15  32   .data   utf16le OPENVPNSERV.EXE
2161 0x00040cc8 0x00442ac8 10  22   .data   utf16le APOINT.EXE
2162 0x00040d90 0x00442b90 12  26   .data   utf16le STTRAY64.EXE
2163 0x00040e58 0x00442c58 12  26   .data   utf16le APMSGFWD.EXE
2164 0x00040f20 0x00442d20 10  22   .data   utf16le WLTRAY.EXE
2165 0x00040fe8 0x00442de8 16  34   .data   utf16le EPEPCMONITOR.EXE
2166 0x000410b0 0x00442eb0 10  22   .data   utf16le APNTEX.EXE
2167 0x00041178 0x00442f78 11  24   .data   utf16le HIDFIND.EXE
2168 0x00041240 0x00443040 13  28   .data   utf16le BALLOON32.EXE
2169 0x00041308 0x00443108 12  26   .data   utf16le ONENOTEM.EXE
2170 0x000413d0 0x004431d0 15  32   .data   utf16le OPENVPN-GUI.EXE
2171 0x00041498 0x00443298 14  30   .data   utf16le VDOGCLIENT.EXE
2172 0x00041560 0x00443360 23  48   .data   utf16le NVDISPLAY.CONTAINER.EXE
2173 0x00041628 0x00443428 16  34   .data   utf16le AESM_SERVICE.EXE
2174 0x000416f0 0x004434f0 19  40   .data   utf16le MICROSOFT.NOTES.EXE
2175 0x000417b8 0x004435b8 11  24   .data   utf16le TOAST32.EXE
2176 0x00041880 0x00443680 21  44   .data   utf16le MMREMINDERSERVICE.EXE
2177 0x00041948 0x00443748 10  22   .data   utf16le TBTSVC.EXE
2178 0x00041a10 0x00443810 15  32   .data   utf16le THUNDERBOLT.EXE
2179 0x00041ad8 0x004438d8 12  26   .data   utf16le NVXDSYNC.EXE
2180 0x00041ba0 0x004439a0 12  26   .data   utf16le MSACCESS.EXE
2181 0x00041c68 0x00443a68 21  44   .data   utf16le IMAGIC IMS CLIENT.EXE
2182 0x00041d30 0x00443b30 21  44   .data   utf16le IMS_CAMSERVER_X86.EXE
2183 0x00041df8 0x00443bf8 15  32   .data   utf16le QS_STAT_V12.EXE
2184 0x00041ec0 0x00443cc0 15  32   .data   utf16le NVSCPAPISVR.EXE
2185 0x00041f88 0x00443d88 11  24   .data   utf16le BTWDINS.EXE
2186 0x00042050 0x00443e50 14  30   .data   utf16le HECISERVER.EXE
2187 0x00042118 0x00443f18 9   20   .data   utf16le NIMXS.EXE
2188 0x000421e0 0x00443fe0 17  36   .data   utf16le NIAUTH_DAEMON.EXE
2189 0x000422a8 0x004440a8 11  24   .data   utf16le NIDMSRV.EXE
2190 0x00042370 0x00444170 12  26   .data   utf16le NISVCLOC.EXE
2191 0x00042438 0x00444238 10  22   .data   utf16le TAGSRV.EXE
2192 0x00042500 0x00444300 19  40   .data   utf16le NIMDNSRESPONDER.EXE
2193 0x000425c8 0x004443c8 19  40   .data   utf16le SYSTEMWEBSERVER.EXE
2194 0x00042690 0x00444490 18  38   .data   utf16le NILXIDISCOVERY.EXE
2195 0x00042758 0x00444558 13  28   .data   utf16le NIDISCSVC.EXE
2196 0x00042820 0x00444620 24  50   .data   utf16le APPLICATIONWEBSERVER.EXE
2197 0x000428e8 0x004446e8 37  76   .data   utf16le NWSAPAUTOWORKSTATIONUPDATESERVICE.EXE
2198 0x000429b0 0x004447b0 7   16   .data   utf16le UNS.EXE
2199 0x00042a78 0x00444878 10  22   .data   utf16le BTTRAY.EXE
2200 0x00042b40 0x00444940 14  30   .data   utf16le NIERSERVER.EXE
2201 0x00042c08 0x00444a08 12  26   .data   utf16le IUSB3MON.EXE
2202 0x00042cd0 0x00444ad0 15  32   .data   utf16le EOS UTILITY.EXE
2203 0x00042d98 0x00444b98 12  26   .data   utf16le VMONITOR.EXE
2204 0x00042e60 0x00444c60 13  28   .data   utf16le EOSUPNPSV.EXE
2205 0x00042f28 0x00444d28 17  36   .data   utf16le BTSTACKSERVER.EXE
2206 0x00042ff0 0x00444df0 12  26   .data   utf16le I_VIEW32.EXE
2207 0x000430b8 0x00444eb8 17  36   .data   utf16le EOS UTILITY 3.EXE
