[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000000 0x00000000 4   5            ascii   MZER
1    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
2    0x00000080 0x00000080 17  18           ascii   }f?\e9\aQH9\aQH9\aQH"
3    0x00000093 0x00000093 6   7            ascii   Hu\aQH"
4    0x0000009b 0x0000009b 6   7            ascii   H:\aQH"
5    0x000000a3 0x000000a3 13  14           ascii   H8\aQHRich9\aQH
6    0x000001b0 0x000001b0 5   6            ascii   .text
2041 0x00025035 0x00425035 4   5    .text   ascii   &_o:
2042 0x00025042 0x00425042 6   7    .text   ascii   R_DgMR
2043 0x00025051 0x00425051 5   6    .text   ascii   k4\v\j
2044 0x0002505c 0x0042505c 6   8    .text   utf8    ĩvS0q{ blocks=Latin Extended-A,Basic Latin
2045 0x0002506d 0x0042506d 4   5    .text   ascii   E"CZ
2046 0x00025090 0x00425090 5   6    .text   ascii   c;$2\n
2047 0x000250a3 0x004250a3 4   5    .text   ascii   Uj,!
2048 0x000250d8 0x004250d8 8   9    .text   ascii   R-\ndud[N
2049 0x0002510b 0x0042510b 4   5    .text   ascii   ]bJ\r
2050 0x00025128 0x00425128 4   5    .text   ascii   RFFi
2051 0x0002512d 0x0042512d 5   6    .text   ascii   C~zku
2052 0x00025139 0x00425139 4   5    .text   ascii   H>NB
2053 0x00025151 0x00425151 6   8    .text   utf8    ؿCN#)! blocks=Arabic,Basic Latin
2054 0x0002516d 0x0042516d 6   7    .text   ascii   .&5%*V
2055 0x00025182 0x00425182 6   7    .text   ascii   F_lnLx
2056 0x000251ea 0x004251ea 5   7    .text   utf8    P-o.ֵ blocks=Basic Latin,Hebrew
2057 0x000251f1 0x004251f1 5   7    .text   utf8    6"@gǶ blocks=Basic Latin,Latin Extended-B
2058 0x00025201 0x00425201 4   5    .text   ascii   (l1]
2059 0x0002520b 0x0042520b 5   6    .text   ascii   8WcK}
2060 0x0002522b 0x0042522b 4   5    .text   ascii   Z;\ai
2061 0x0002525e 0x0042525e 4   5    .text   ascii   %\r-\r
2062 0x00025299 0x00425299 6   7    .text   ascii   RAK_st
2063 0x000252e4 0x004252e4 8   9    .text   ascii   mr+dXTOS
2064 0x000252ed 0x004252ed 5   6    .text   ascii   E[IH1
2065 0x000252f9 0x004252f9 6   9    .text   utf8    |;bꝦyG blocks=Basic Latin,Latin Extended-D
2066 0x00025312 0x00425312 8   9    .text   ascii   `\aZ'^)(Q
2067 0x0002531b 0x0042531b 5   6    .text   ascii   WO4(-
2068 0x00025323 0x00425323 4   5    .text   ascii   YPhT
2069 0x0002533d 0x0042533d 4   5    .text   ascii   qx.g
2070 0x000253ad 0x004253ad 4   5    .text   ascii   DcF[
2071 0x00025430 0x00425430 5   6    .text   ascii   f\n\r0~
2072 0x00025440 0x00425440 4   5    .text   ascii   "@d~
2073 0x00025481 0x00425481 4   6    .text   utf8    lqYۨ blocks=Basic Latin,Arabic
2074 0x0002549f 0x0042549f 4   6    .text   utf8    p=ʈN blocks=Basic Latin,IPA Extensions
2075 0x000254cf 0x004254cf 6   8    .text   utf8    k*uY\8
2076 0x000254e7 0x004254e7 4   5    .text   ascii   rg>y
2077 0x00025502 0x00425502 5   6    .text   ascii   E\f&vP
2078 0x0002551d 0x0042551d 5   6    .text   ascii   Hgqcx
2079 0x00025588 0x00425588 4   5    .text   ascii   awF/
2080 0x0002558d 0x0042558d 5   6    .text   ascii   Kp:-4
2081 0x000255ac 0x004255ac 5   8    .text   utf8    -a嵤ug blocks=Basic Latin,CJK Unified Ideographs
2082 0x000255d2 0x004255d2 5   8    .text   utf8    gcϋ̌| blocks=Basic Latin,Greek and Coptic,Combining Diacritical Marks
2083 0x000255e0 0x004255e0 4   5    .text   ascii   ,S\b'
2084 0x000255f0 0x004255f0 7   8    .text   ascii   S&0%Tf)
2085 0x0002560e 0x0042560e 4   5    .text   ascii   JB5K
2086 0x0002565e 0x0042565e 4   6    .text   utf8    ԇ]hk blocks=Cyrillic Supplement,Basic Latin
2087 0x00025692 0x00425692 6   7    .text   ascii   ex*0\n\a
2088 0x000256ba 0x004256ba 7   9    .text   utf8    Gn5ݩX9D blocks=Basic Latin,Arabic Supplement
2089 0x000256d2 0x004256d2 4   5    .text   ascii   \b:pq
2090 0x000256f8 0x004256f8 4   5    .text   ascii   4Dg/
2091 0x00025737 0x00425737 4   5    .text   ascii   6W~0
2092 0x00025762 0x00425762 5   6    .text   ascii   =xH`'
2093 0x000257ec 0x004257ec 4   5    .text   ascii   [}6F
2094 0x00025817 0x00425817 5   6    .text   ascii   5K]&4
2095 0x0002582c 0x0042582c 6   8    .text   utf8    b&$xǊ= blocks=Basic Latin,Latin Extended-B
2096 0x00025847 0x00425847 4   5    .text   ascii   W!5k
2097 0x00025920 0x00425920 6   8    .text   utf8    \aD(̀zI blocks=Basic Latin,Combining Diacritical Marks
2098 0x00025928 0x00425928 7   9    .text   utf8    '{R"Ψm= blocks=Basic Latin,Greek and Coptic
2099 0x00025959 0x00425959 4   5    .text   ascii   \e\bF<
2100 0x0002596a 0x0042596a 6   7    .text   ascii   ]a\1rQ
2101 0x000259e5 0x004259e5 4   5    .text   ascii   $\r2~
2102 0x000259f1 0x004259f1 5   9    .text   utf8    ߠ4]%` blocks=NKo,Basic Latin
2103 0x000259fd 0x004259fd 8   9    .text   ascii   \t%R[9>\eM
2104 0x00025a27 0x00425a27 5   6    .text   ascii   A>m(&
2105 0x00025a3e 0x00425a3e 4   5    .text   ascii   \bWce
2106 0x00025a86 0x00425a86 5   6    .text   ascii   `\n\vvp
2107 0x00025a8e 0x00425a8e 4   5    .text   ascii   -F-0
2108 0x00025ab4 0x00425ab4 4   5    .text   ascii   cQ>>
2109 0x00025b0a 0x00425b0a 4   5    .text   ascii    q\0
2110 0x00025b7b 0x00425b7b 4   5    .text   ascii   .N.W
2111 0x00025b9c 0x00425b9c 4   5    .text   ascii   r`?C
2112 0x00025bbd 0x00425bbd 5   7    .text   utf8    ˳\t.TP blocks=Spacing Modifier Letters,Basic Latin
2113 0x00025bd2 0x00425bd2 5   6    .text   ascii   2{~_;
2114 0x00025bee 0x00425bee 5   6    .text   ascii   T7F2c
2115 0x00025c0c 0x00425c0c 4   5    .text   ascii   +~0e
2116 0x00025c4b 0x00425c4b 4   5    .text   ascii   vR[7
2117 0x00025c65 0x00425c65 4   6    .text   utf8    .G<ݻ blocks=Basic Latin,Arabic Supplement
2118 0x00025cd2 0x00425cd2 5   6    .text   ascii   ^QkA$
2119 0x00025d13 0x00425d13 8   10   .text   utf8    ˈ;.V5r;: blocks=Spacing Modifier Letters,Basic Latin
2120 0x00025dad 0x00425dad 4   5    .text   ascii   \ag\t1
2121 0x00025dce 0x00425dce 5   6    .text   ascii   \rr(l/
2122 0x00025ddd 0x00425ddd 4   5    .text   ascii   wr4e
2123 0x00025de6 0x00425de6 4   7    .text   utf8    ꞦR$, blocks=Latin Extended-D,Basic Latin
2124 0x00025dfa 0x00425dfa 4   6    .text   utf8    ^ԳF# blocks=Basic Latin,Armenian
2125 0x00025e00 0x00425e00 5   6    .text   ascii   :$F5U
2126 0x00025eb2 0x00425eb2 4   5    .text   ascii   )T`U
2127 0x00025f6c 0x00425f6c 5   6    .text   ascii   AJsZ\
2128 0x00025f9b 0x00425f9b 4   5    .text   ascii   G)\r{
2129 0x00025fc6 0x00425fc6 5   6    .text   ascii   a8g|:
2130 0x00025ff9 0x00425ff9 5   6    .text   ascii   Q31<,
2131 0x0002605d 0x0042605d 5   6    .text   ascii   -^\e~,
2132 0x000260bc 0x004260bc 4   5    .text   ascii   YztH
2133 0x000260e9 0x004260e9 5   7    .text   utf8    Xif<ͪ blocks=Basic Latin,Combining Diacritical Marks
2134 0x000260f0 0x004260f0 4   5    .text   ascii   ^u/<
2135 0x00026150 0x00426150 5   7    .text   utf8    ۱9-}\a blocks=Arabic,Basic Latin
2136 0x00026173 0x00426173 5   6    .text   ascii   2)V!S
2137 0x000261a8 0x004261a8 4   7    .text   utf8    ?7Iȋ blocks=Basic Latin,Latin Extended-B
2138 0x00026250 0x00426250 4   6    .text   utf8    QJ]1
2139 0x00026299 0x00426299 4   5    .text   ascii   \aWO:
2140 0x000262ad 0x004262ad 5   8    .text   utf8    背Za6e blocks=CJK Unified Ideographs,Basic Latin
2141 0x0002631b 0x0042631b 4   5    .text   ascii   EZ^f
2142 0x0002632b 0x0042632b 4   5    .text   ascii   @745
2143 0x0002635f 0x0042635f 5   7    .text   utf8    |#9Mݹ blocks=Basic Latin,Arabic Supplement
2144 0x0002639d 0x0042639d 4   7    .text   utf8    ܢYʆA blocks=Syriac,Basic Latin,IPA Extensions
2145 0x000263bd 0x004263bd 4   6    .text   utf8    MrҪ\n blocks=Basic Latin,Cyrillic
2146 0x000263da 0x004263da 4   5    .text   ascii   T`/\a
2147 0x000263ec 0x004263ec 4   5    .text   ascii   iDA<
2148 0x000263ff 0x004263ff 5   6    .text   ascii   1US/*
2149 0x00026418 0x00426418 5   6    .text   ascii   V3ZP\v
2150 0x00026441 0x00426441 6   7    .text   ascii   }"uG1]
2151 0x00026489 0x00426489 4   6    .text   utf8    Ů#jg blocks=Latin Extended-A,Basic Latin
2152 0x00026510 0x00426510 6   7    .text   ascii   n\][h5
2153 0x00026533 0x00426533 5   6    .text   ascii   ^<<<e
2154 0x00026539 0x00426539 4   5    .text   ascii   Z0\nu
2155 0x00026543 0x00426543 8   9    .text   ascii   LdfV5UC<
2156 0x000265ca 0x004265ca 4   6    .text   utf8    R*Ͻ. blocks=Basic Latin,Greek and Coptic
2157 0x00026656 0x00426656 4   5    .text   ascii   p@@9
2158 0x0002669b 0x0042669b 4   5    .text   ascii   G-y\f
2159 0x000266a4 0x004266a4 4   5    .text   ascii   x$Q8
2160 0x000266fe 0x004266fe 5   7    .text   utf8    HCWJӎ blocks=Basic Latin,Cyrillic
2161 0x00026726 0x00426726 4   5    .text   ascii   >daZ
2162 0x00026777 0x00426777 4   5    .text   ascii   rDf\n
2163 0x0002678f 0x0042678f 5   6    .text   ascii   l;\aul
2164 0x000267ad 0x004267ad 4   5    .text   ascii   \f;\e'
2165 0x00026812 0x00426812 4   6    .text   utf8    uٹl\b blocks=Basic Latin,Arabic
2166 0x00026826 0x00426826 4   5    .text   ascii   4j1U
2167 0x00026863 0x00426863 5   6    .text   ascii   aUp*j
2168 0x000268b8 0x004268b8 4   5    .text   ascii   dyt\n
2169 0x000268fd 0x004268fd 4   5    .text   ascii   ([VU
2170 0x0002691e 0x0042691e 5   8    .text   utf8    {ChJ羜 blocks=Basic Latin,CJK Unified Ideographs
2171 0x00026937 0x00426937 4   6    .text   utf8    #rVե blocks=Basic Latin,Armenian
2172 0x000269f6 0x004269f6 6   7    .text   ascii   g@\a\b!@
2173 0x00026a75 0x00426a75 4   6    .text   utf8    PSDӹ blocks=Basic Latin,Cyrillic
2174 0x00026ac2 0x00426ac2 5   6    .text   ascii   }A}kw
2175 0x00026afe 0x00426afe 4   5    .text   ascii   \e{0\r
2176 0x00026b77 0x00426b77 4   5    .text   ascii   A\e0+
2177 0x00026ba0 0x00426ba0 6   8    .text   utf8    va"ԤL. blocks=Basic Latin,Cyrillic Supplement
2178 0x00026bd2 0x00426bd2 4   6    .text   utf8    tJrÝ blocks=Basic Latin,Latin-1 Supplement
2179 0x00026bd8 0x00426bd8 4   5    .text   ascii   %Gd\a
2180 0x00026be5 0x00426be5 9   10   .text   ascii   =ZZz}[Qm\t
2181 0x00026c19 0x00426c19 4   6    .text   utf8    ı&^- blocks=Latin Extended-A,Basic Latin
2182 0x00026c4c 0x00426c4c 4   6    .text   utf8    ݙ\eMf blocks=Arabic Supplement,Basic Latin
2183 0x00026c61 0x00426c61 4   6    .text   utf8    ȎsnE blocks=Latin Extended-B,Basic Latin
2184 0x00026cc7 0x00426cc7 7   10   .text   utf8    *c⨳x,)k blocks=Basic Latin,Supplemental Mathematical Operators
2185 0x00026d74 0x00426d74 4   5    .text   ascii   o\e |
2186 0x00026db4 0x00426db4 4   5    .text   ascii   +jfU
2187 0x00026dd4 0x00426dd4 4   5    .text   ascii   '72V
2188 0x00026ddd 0x00426ddd 5   7    .text   utf8    kޟ1dN blocks=Basic Latin,Thaana
2189 0x00026dfb 0x00426dfb 5   7    .text   utf8    =֙,wD blocks=Basic Latin,Hebrew
2190 0x00026e1c 0x00426e1c 4   5    .text   ascii   B5|"
2191 0x00026e2a 0x00426e2a 5   6    .text   ascii   X[]&K
2192 0x00026e3c 0x00426e3c 4   7    .text   utf8    ޭ'?ڞ blocks=Thaana,Basic Latin,Arabic
2193 0x00026e50 0x00426e50 5   6    .text   ascii   _\vDAQ
2194 0x00026ebb 0x00426ebb 4   5    .text   ascii   CvKb
2195 0x00026f33 0x00426f33 4   5    .text   ascii   H"+H
2196 0x00026f48 0x00426f48 5   6    .text   ascii   Uru:r
2197 0x00026f74 0x00426f74 8   9    .text   ascii   <9fKDhME
2198 0x00026f92 0x00426f92 4   5    .text   ascii   A>_Z
2199 0x0002704b 0x0042704b 4   5    .text   ascii   .ZE5
2200 0x00027067 0x00427067 4   5    .text   ascii   AJiz
2201 0x00027076 0x00427076 6   8    .text   utf8    6`QJ>Ñ blocks=Basic Latin,Latin-1 Supplement
2202 0x0002709a 0x0042709a 5   7    .text   utf8    ~Lǥ)C blocks=Basic Latin,Latin Extended-B
2203 0x000270a1 0x004270a1 6   7    .text   ascii   Qx`t7r
2204 0x000270be 0x004270be 5   7    .text   utf8    dZLƝy blocks=Basic Latin,Latin Extended-B
2205 0x000270cd 0x004270cd 4   5    .text   ascii   u/1]
2206 0x000270d2 0x004270d2 6   7    .text   ascii   gjcL<u
2207 0x000270e9 0x004270e9 4   7    .text   utf8    7wmﳓ blocks=Basic Latin,Arabic Presentation Forms-A
2208 0x000270fb 0x004270fb 4   5    .text   ascii   Ef\t,
2209 0x00027139 0x00427139 5   6    .text   ascii   /\-8;
2210 0x00027150 0x00427150 4   5    .text   ascii   ^\fk}
2211 0x0002719a 0x0042719a 5   6    .text   ascii   [)3K*
2212 0x000271b4 0x004271b4 4   5    .text   ascii   t9&J
2213 0x000271f1 0x004271f1 4   5    .text   ascii   RX`{
2214 0x00027203 0x00427203 4   5    .text   ascii   8\b.\t
2215 0x0002721c 0x0042721c 6   8    .text   utf8    Igk\f/Ĳ blocks=Basic Latin,Latin Extended-A
2216 0x0002726a 0x0042726a 4   5    .text   ascii   (C`V
2217 0x0002727c 0x0042727c 4   6    .text   utf8    JTԊ` blocks=Basic Latin,Cyrillic Supplement
2218 0x000272b4 0x004272b4 5   7    .text   utf8    ȟr@r8 blocks=Latin Extended-B,Basic Latin
2219 0x0002731f 0x0042731f 4   5    .text   ascii   ~7n\a
2220 0x000273a6 0x004273a6 4   7    .text   utf8    Ƭoݗz blocks=Latin Extended-B,Basic Latin,Arabic Supplement
2221 0x000273c3 0x004273c3 7   8    .text   ascii   1I#\vC75
2222 0x000273cb 0x004273cb 4   6    .text   utf8    -\bpu
2223 0x00027404 0x00427404 4   5    .text   ascii   (|\tv
2224 0x0002744f 0x0042744f 5   6    .text   ascii   mrl<\t
2225 0x00027455 0x00427455 4   5    .text   ascii   7FQ?
2226 0x0002748a 0x0042748a 4   5    .text   ascii   {A|k
2227 0x0002749d 0x0042749d 4   5    .text   ascii   g1:;
2228 0x000274dc 0x004274dc 4   6    .text   utf8    ;*ug
2229 0x000274e8 0x004274e8 4   6    .text   utf8    PJCĂ blocks=Basic Latin,Latin Extended-A
2230 0x0002753a 0x0042753a 5   6    .text   ascii   8!d0A
2231 0x00027549 0x00427549 5   6    .text   ascii   YhG|h
2232 0x0002756a 0x0042756a 4   5    .text   ascii   \ti\b0
2233 0x00027579 0x00427579 4   5    .text   ascii   9dMB
2234 0x0002759e 0x0042759e 4   5    .text   ascii   |6zw
2235 0x000275cc 0x004275cc 9   10   .text   ascii   :4FZ-P1\e\v
2236 0x000275e7 0x004275e7 5   7    .text   utf8    n>"Ե? blocks=Basic Latin,Armenian
2237 0x00027602 0x00427602 5   6    .text   ascii   FIG$\
2238 0x00027646 0x00427646 6   7    .text   ascii   $t>nT)
2239 0x00027670 0x00427670 8   9    .text   ascii   Y,Z>a6[V
2240 0x000276bb 0x004276bb 4   5    .text   ascii   3Tl$
2241 0x00027722 0x00427722 5   8    .text   utf8    :)4\ blocks=Basic Latin,Private Use Area
2242 0x00027741 0x00427741 6   8    .text   utf8    ư:WY>b blocks=Latin Extended-B,Basic Latin
2243 0x00027765 0x00427765 4   6    .text   utf8    ɇ{lY blocks=Latin Extended-B,Basic Latin
2244 0x00027777 0x00427777 4   6    .text   utf8    lo^)
2245 0x000277fa 0x004277fa 5   9    .text   utf8    Bˋ͜vľ blocks=Basic Latin,Spacing Modifier Letters,Combining Diacritical Marks,Latin Extended-A
2246 0x00027807 0x00427807 4   5    .text   ascii   dZw1
2247 0x00027814 0x00427814 4   5    .text   ascii   Oih/
2248 0x00027850 0x00427850 5   6    .text   ascii   ?\a-!H
2249 0x00027866 0x00427866 5   6    .text   ascii   $<zrG
2250 0x0002787d 0x0042787d 6   7    .text   ascii    =\rQ>Q
2251 0x0002788a 0x0042788a 4   6    .text   utf8    yϺF^ blocks=Basic Latin,Greek and Coptic
2252 0x00027898 0x00427898 6   8    .text   utf8    hn>҃*X blocks=Basic Latin,Cyrillic
2253 0x000278c3 0x004278c3 4   5    .text   ascii   #v8m
2254 0x00027956 0x00427956 4   6    .text   utf8    {ϖTU blocks=Basic Latin,Greek and Coptic
2255 0x00027968 0x00427968 5   8    .text   utf8    ꠉ~\t`@ blocks=Syloti Nagri,Basic Latin
2256 0x00027986 0x00427986 5   7    .text   utf8    HqP)ؾ blocks=Basic Latin,Arabic
2257 0x000279c1 0x004279c1 4   5    .text   ascii   \bbVI
2258 0x000279d2 0x004279d2 6   7    .text   ascii   dse3=I
2259 0x000279e3 0x004279e3 4   5    .text   ascii   J4w5
2260 0x000279f0 0x004279f0 5   6    .text   ascii   >t~x!
2261 0x00027a3f 0x00427a3f 4   5    .text   ascii   e`WJ
2262 0x00027a5b 0x00427a5b 4   6    .text   utf8    #a>\f
2263 0x00027aa2 0x00427aa2 4   5    .text   ascii   KPtj
2264 0x00027acd 0x00427acd 4   5    .text   ascii   NwOe
2265 0x00027ae7 0x00427ae7 6   7    .text   ascii   Y-3v?F
2266 0x00027b21 0x00427b21 4   5    .text   ascii    2$#
2267 0x00027b4a 0x00427b4a 8   11   .text   utf8    K(茽fO24j blocks=Basic Latin,CJK Unified Ideographs
2268 0x00027b95 0x00427b95 4   6    .text   utf8    (5Ԉ" blocks=Basic Latin,Cyrillic Supplement
2269 0x00027c2e 0x00427c2e 4   5    .text   ascii   \ago\b
2270 0x00027c4c 0x00427c4c 5   7    .text   utf8    $>bŇS blocks=Basic Latin,Latin Extended-A
2271 0x00027c5a 0x00427c5a 4   5    .text   ascii    3Oo
2272 0x00027cc9 0x00427cc9 5   6    .text   ascii   )w]f+
2273 0x00027d45 0x00427d45 4   7    .text   utf8    ܥǜMY blocks=Syriac,Latin Extended-B,Basic Latin
2274 0x00027d92 0x00427d92 4   5    .text   ascii   ->nF
2275 0x00027daa 0x00427daa 4   6    .text   utf8    )F;\a
2276 0x00027dcd 0x00427dcd 4   5    .text   ascii   h\a[N
2277 0x00027df8 0x00427df8 5   6    .text   ascii   E7%CZ
2278 0x00027e37 0x00427e37 5   6    .text   ascii   4L7Jq
2279 0x00027e40 0x00427e40 4   5    .text   ascii   7Ge_
2280 0x00027e4f 0x00427e4f 7   8    .text   ascii   x9KYt_M
2281 0x00027e60 0x00427e60 5   7    .text   utf8    Ҥ*9\b^ blocks=Cyrillic,Basic Latin
2282 0x00027e85 0x00427e85 5   6    .text   ascii   JL1Zx
2283 0x00027eb5 0x00427eb5 4   6    .text   utf8    אe\a] blocks=Hebrew,Basic Latin
2284 0x00027eec 0x00427eec 4   6    .text   utf8    .]!ƣ blocks=Basic Latin,Latin Extended-B
2285 0x00027fc6 0x00427fc6 4   5    .text   ascii   eS\b$
2286 0x00027fce 0x00427fce 5   6    .text   ascii   zBkv?
2287 0x00027fd8 0x00427fd8 4   5    .text   ascii   c\f\nT
2288 0x00027fdf 0x00427fdf 4   5    .text   ascii   \ae`I
2289 0x00027feb 0x00427feb 5   6    .text   ascii   EDI+p
2290 0x00028002 0x00428002 9   11   .text   utf8    f'!1@=ϝ\f] blocks=Basic Latin,Greek and Coptic
2291 0x0002805c 0x0042805c 6   7    .text   ascii   *cdQc\v
2292 0x000280ac 0x004280ac 4   6    .text   utf8    Onڗ' blocks=Basic Latin,Arabic
2293 0x000280c4 0x004280c4 4   6    .text   utf8    P\bzѲ blocks=Basic Latin,Cyrillic
2294 0x0002810c 0x0042810c 4   7    .text   utf8    cĿCΜ blocks=Basic Latin,Latin Extended-A,Greek and Coptic
2295 0x00028119 0x00428119 4   5    .text   ascii   C4lQ
2296 0x00028125 0x00428125 5   7    .text   utf8    tqwʃH blocks=Basic Latin,IPA Extensions
2297 0x0002813c 0x0042813c 4   5    .text   ascii   ]V)w
2298 0x0002815a 0x0042815a 4   5    .text   ascii   j2:j
2299 0x00028160 0x00428160 4   5    .text   ascii    @0w
2300 0x000281af 0x004281af 4   5    .text   ascii   a<k~
2301 0x000281cd 0x004281cd 4   5    .text   ascii   SJV<
2302 0x00028229 0x00428229 4   5    .text   ascii   lW/C
2303 0x00028270 0x00428270 4   6    .text   utf8    ?ěj- blocks=Basic Latin,Latin Extended-A
2304 0x00028285 0x00428285 6   7    .text   ascii   ?Lu[=T
2305 0x0002829d 0x0042829d 6   7    .text   ascii   ;j\r5\=
2306 0x000282af 0x004282af 5   6    .text   ascii   ?Q`1#
2307 0x000282ef 0x004282ef 5   8    .text   utf8    Ɖ!D}ǅ blocks=Latin Extended-B,Basic Latin
2308 0x00028306 0x00428306 4   5    .text   ascii   \bjH%
2309 0x0002834c 0x0042834c 8   11   .text   utf8    ٲUǦ`\f@OT blocks=Arabic,Basic Latin,Latin Extended-B
2310 0x0002838b 0x0042838b 5   7    .text   utf8    *T\bI֢ blocks=Basic Latin,Hebrew
2311 0x0002839c 0x0042839c 5   6    .text   ascii   1\fG:+
2312 0x000283ae 0x004283ae 4   6    .text   utf8    WR2٦ blocks=Basic Latin,Arabic
2313 0x000283c9 0x004283c9 4   5    .text   ascii   IhpS
2314 0x00028414 0x00428414 5   8    .text   utf8    ޖK\bYʞ blocks=Thaana,Basic Latin,IPA Extensions
2315 0x00028424 0x00428424 5   6    .text   ascii   DC~7C
2316 0x00028452 0x00428452 5   6    .text   ascii   (W7B\v
2317 0x00028464 0x00428464 4   5    .text   ascii   YA~o
2318 0x00028480 0x00428480 5   6    .text   ascii   J^Wv{
2319 0x0002848b 0x0042848b 4   7    .text   utf8    &kǘ߭ blocks=Basic Latin,Latin Extended-B,NKo
2320 0x000284a2 0x004284a2 4   5    .text   ascii   l_o"
2321 0x000284c5 0x004284c5 4   5    .text   ascii   L\nqC
2322 0x000284d9 0x004284d9 5   6    .text   ascii   4PO\eP
2323 0x00028517 0x00428517 4   5    .text   ascii   0S\r#
2324 0x00028531 0x00428531 4   5    .text   ascii   \pu'
2325 0x00028549 0x00428549 4   5    .text   ascii   *B"\
2326 0x00028558 0x00428558 7   9    .text   utf8    VtG!oa%
2327 0x000285c1 0x004285c1 5   6    .text   ascii   2!C>e
2328 0x0002863b 0x0042863b 4   5    .text   ascii   r5=#
2329 0x00028669 0x00428669 4   6    .text   utf8    çOhT blocks=Latin-1 Supplement,Basic Latin
2330 0x0002868f 0x0042868f 5   6    .text   ascii   ?c8\r\v
2331 0x0002869d 0x0042869d 6   7    .text   ascii   Oe2L{j
2332 0x000286c6 0x004286c6 5   6    .text   ascii   \e\~C-
2333 0x0002870c 0x0042870c 4   5    .text   ascii   %HV6
2334 0x00028743 0x00428743 4   5    .text   ascii   9\vqa
2335 0x000287bf 0x004287bf 4   6    .text   utf8    ۏ(lS blocks=Arabic,Basic Latin
2336 0x00028804 0x00428804 7   9    .text   utf8    +=D̵k)[ blocks=Basic Latin,Combining Diacritical Marks
2337 0x00028885 0x00428885 4   5    .text   ascii   g\r]K
2338 0x00028928 0x00428928 4   5    .text   ascii   5mbT
2339 0x0002892d 0x0042892d 4   5    .text   ascii   U\f3s
2340 0x000289d5 0x004289d5 4   5    .text   ascii   j7q\t
2341 0x00028a00 0x00428a00 4   5    .text   ascii   \rJKz
2342 0x00028a11 0x00428a11 5   7    .text   utf8    Mz}wԆ blocks=Basic Latin,Cyrillic Supplement
2343 0x00028a2e 0x00428a2e 5   6    .text   ascii   }P!T{
2344 0x00028a42 0x00428a42 4   5    .text   ascii   tQW^
2345 0x00028a67 0x00428a67 4   5    .text   ascii   YUdp
2346 0x00028a87 0x00428a87 5   6    .text   ascii   \t=\f.L
2347 0x00028a8d 0x00428a8d 6   7    .text   ascii   1R:ome
2348 0x00028ac7 0x00428ac7 6   7    .text   ascii   Jpe\b%W
2349 0x00028ace 0x00428ace 5   6    .text   ascii   Y_87U
2350 0x00028b55 0x00428b55 4   6    .text   utf8    `ǡhX blocks=Basic Latin,Latin Extended-B
2351 0x00028b84 0x00428b84 4   7    .text   utf8    !ǣxԾ blocks=Basic Latin,Latin Extended-B,Armenian
2352 0x00028b9e 0x00428b9e 4   5    .text   ascii   oEs'
2353 0x00028ba6 0x00428ba6 4   5    .text   ascii   <|\n 
2354 0x00028bba 0x00428bba 6   7    .text   ascii   t!\W[v
2355 0x00028bf0 0x00428bf0 4   5    .text   ascii     8H
2356 0x00028bf8 0x00428bf8 5   6    .text   ascii   :O2dP
2357 0x00028c0d 0x00428c0d 4   5    .text   ascii   oK^{
2358 0x00028c22 0x00428c22 5   9    .text   utf8    ދ_m*媓 blocks=Thaana,Basic Latin,CJK Unified Ideographs
2359 0x00028c46 0x00428c46 5   6    .text   ascii   ,4S}`

