[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 21  22           ascii   !Require Windows\r\n$PE
1     0x00000158 0x00000158 5   6            ascii   .text
2     0x0000017f 0x0000017f 7   8            ascii   `.rdata
3     0x000001a7 0x000001a7 6   7            ascii   @.data
4     0x000001d0 0x000001d0 5   6            ascii   .rsrc
23118 0x00141a15 0x00548a15 4   6            utf8    {_ގ\ blocks=Basic Latin,Thaana
23119 0x00141a48 0x00548a48 5   6            ascii   nE!pc
23120 0x00141a65 0x00548a65 10  11           ascii   vF.cUB+[W4
23121 0x00141a97 0x00548a97 8   10           utf8    ^a7P2StM
23122 0x00141ab6 0x00548ab6 5   6            ascii   9#tle
23123 0x00141afd 0x00548afd 5   6            ascii   *h=dJ
23124 0x00141b0c 0x00548b0c 5   6            ascii   /3sK3
23125 0x00141b1b 0x00548b1b 4   5            ascii   y-\a-
23126 0x00141b44 0x00548b44 5   6            ascii   w/jO+
23127 0x00141b87 0x00548b87 5   7            utf8    0y(ݷ6 blocks=Basic Latin,Arabic Supplement
23128 0x00141be8 0x00548be8 5   6            ascii   UFM8=
23129 0x00141bfa 0x00548bfa 4   6            utf8    ׳\r7t blocks=Hebrew,Basic Latin
23130 0x00141c0a 0x00548c0a 5   6            ascii   >h$'O
23131 0x00141c5f 0x00548c5f 5   6            ascii   iLqD<
23132 0x00141c79 0x00548c79 5   6            ascii   y|u*7
23133 0x00141ca3 0x00548ca3 4   5            ascii   pt%T
23134 0x00141cca 0x00548cca 5   6            ascii   \bGNFU
23135 0x00141d4b 0x00548d4b 5   6            ascii   9Z4d^
23136 0x00141dbe 0x00548dbe 4   5            ascii   mb\f\v
23137 0x00141e1e 0x00548e1e 4   5            ascii   +6n>
23138 0x00141e3a 0x00548e3a 4   5            ascii   {aW.
23139 0x00141e58 0x00548e58 4   5            ascii   njo8
23140 0x00141e7f 0x00548e7f 6   7            ascii   -]\b4\v2
23141 0x00141e8e 0x00548e8e 7   9            utf8    ʫ=Ez' 0 blocks=IPA Extensions,Basic Latin
23142 0x00141ec5 0x00548ec5 4   5            ascii   =GY3
23143 0x00141ef5 0x00548ef5 4   6            utf8    XѪWN blocks=Basic Latin,Cyrillic
23144 0x00141f3d 0x00548f3d 4   6            utf8    |jϧ' blocks=Basic Latin,Greek and Coptic
23145 0x00141f90 0x00548f90 9   11           utf8    SOMmٛ{s[` blocks=Basic Latin,Arabic
23146 0x00141fee 0x00548fee 5   7            utf8    Ŀ ~\tL blocks=Latin Extended-A,Basic Latin
23147 0x00142042 0x00549042 6   7            ascii   F@ pVF
23148 0x00142057 0x00549057 4   5            ascii   g!1R
23149 0x00142064 0x00549064 4   5            ascii   PsaZ
23150 0x0014206c 0x0054906c 8   9            ascii   I\9.Yf8x
23151 0x00142078 0x00549078 5   6            ascii   vYuDf
23152 0x00142085 0x00549085 4   5            ascii   :*wB
23153 0x0014208e 0x0054908e 4   5            ascii   bcZ_
23154 0x001420e8 0x005490e8 6   7            ascii   4@k-*q
23155 0x001420ef 0x005490ef 4   5            ascii   b^Hh
23156 0x0014211d 0x0054911d 4   5            ascii   BR\ru
23157 0x00142127 0x00549127 4   5            ascii   "GYc
23158 0x00142143 0x00549143 7   8            ascii   S\br\v8fU
23159 0x0014215f 0x0054915f 6   7            ascii   +q\e-z\n
23160 0x00142166 0x00549166 6   7            ascii   x4(*|<
23161 0x001421a7 0x005491a7 5   6            ascii   \bz%GN
23162 0x001421fe 0x005491fe 4   5            ascii   {,\am
23163 0x0014220f 0x0054920f 4   6            utf8    so:>
23164 0x00142230 0x00549230 5   6            ascii   R$#Uu
23165 0x0014227b 0x0054927b 5   7            utf8    w'8Zв blocks=Basic Latin,Cyrillic
23166 0x001422d8 0x005492d8 4   5            ascii   +\eU]
23167 0x00142305 0x00549305 5   6            ascii   \nS7,W
23168 0x00142317 0x00549317 9   14           utf8    Sۮ w.֪״ߏ" blocks=Basic Latin,Arabic,Hebrew,NKo
23169 0x00142336 0x00549336 6   9            utf8    K瑎&/fN blocks=Basic Latin,CJK Unified Ideographs
23170 0x00142364 0x00549364 4   5            ascii   1D'D
23171 0x001423a6 0x005493a6 5   6            ascii   RIkBq
23172 0x001423b3 0x005493b3 6   7            ascii   Y~XQW 
23173 0x001423c2 0x005493c2 7   8            ascii   rfi<\t"u
23174 0x0014241c 0x0054941c 4   5            ascii   MwK[
23175 0x0014244f 0x0054944f 4   5            ascii   \f\vnf
23176 0x00142467 0x00549467 6   7            ascii   3z,pqP
23177 0x0014247b 0x0054947b 4   5            ascii   +t*v
23178 0x00142498 0x00549498 4   6            utf8     "[ƹ blocks=Basic Latin,Latin Extended-B
23179 0x001424dc 0x005494dc 4   6            utf8    5!߶X blocks=Basic Latin,NKo
23180 0x00142549 0x00549549 5   7            utf8    7߱{nV blocks=Basic Latin,NKo
23181 0x00142562 0x00549562 4   6            utf8    3ښU* blocks=Basic Latin,Arabic
23182 0x0014259f 0x0054959f 5   6            ascii   mfZo}
23183 0x001425e0 0x005495e0 5   6            ascii   e6J5L
23184 0x001425ed 0x005495ed 6   7            ascii   797Mno
23185 0x001425f9 0x005495f9 9   13           utf8    P㌷/}hPmɝW blocks=Basic Latin,CJK Compatibility,IPA Extensions
23186 0x0014260a 0x0054960a 4   5            ascii   aLMx
23187 0x00142641 0x00549641 4   5            ascii   'lS}
23188 0x00142671 0x00549671 5   6            ascii   F.rkp
23189 0x00142679 0x00549679 4   5            ascii   m35R
23190 0x00142701 0x00549701 6   9            utf8    zȧ¾Nsg blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
23191 0x00142713 0x00549713 4   6            utf8    ~à/< blocks=Basic Latin,Latin-1 Supplement
23192 0x00142721 0x00549721 4   5            ascii   <rH/
23193 0x00142755 0x00549755 5   6            ascii   \IQBj
23194 0x0014275e 0x0054975e 4   5            ascii   ,4t%
23195 0x00142766 0x00549766 6   7            ascii   `Xtfd>
23196 0x00142784 0x00549784 4   5            ascii   U?jE
23197 0x001427b2 0x005497b2 5   6            ascii   Dc$=i
23198 0x001427c1 0x005497c1 4   5            ascii   ^\t[;
23199 0x001427e7 0x005497e7 5   6            ascii   l6-h4
23200 0x00142811 0x00549811 5   6            ascii   F,{S*
23201 0x00142840 0x00549840 7   8            ascii   $G\tH\b\r
23202 0x0014285a 0x0054985a 5   6            ascii   _#,6[
23203 0x001428d2 0x005498d2 4   5            ascii   7$jg
23204 0x00142932 0x00549932 4   5            ascii   W3?x
23205 0x00142989 0x00549989 5   6            ascii   ;3L<~
23206 0x001429e6 0x005499e6 4   5            ascii   rvR$
23207 0x00142a11 0x00549a11 4   5            ascii   O/X%
23208 0x00142a34 0x00549a34 4   6            utf8    4\nݗg blocks=Basic Latin,Arabic Supplement
23209 0x00142aa1 0x00549aa1 7   8            ascii   M3j.3"\v
23210 0x00142ad0 0x00549ad0 4   7            utf8    O檣Qb blocks=Basic Latin,CJK Unified Ideographs
23211 0x00142ae0 0x00549ae0 4   5            ascii   H~N/
23212 0x00142ae6 0x00549ae6 6   9            utf8    iߍ~Lӱr blocks=Basic Latin,NKo,Cyrillic
23213 0x00142b37 0x00549b37 6   8            utf8    igîU!\v blocks=Basic Latin,Latin-1 Supplement
23214 0x00142b47 0x00549b47 5   6            ascii   mu^ln
23215 0x00142b70 0x00549b70 4   6            utf8    f\aֲ, blocks=Basic Latin,Hebrew
23216 0x00142bab 0x00549bab 5   6            ascii   :U"?\b
23217 0x00142bba 0x00549bba 4   5            ascii   \\n[%
23218 0x00142be0 0x00549be0 5   6            ascii   K:[Vr
23219 0x00142bf5 0x00549bf5 4   5            ascii   PX\tz
23220 0x00142c51 0x00549c51 6   7            ascii   2"MP/}
23221 0x00142c78 0x00549c78 4   5            ascii   X8Z=
23222 0x00142c85 0x00549c85 4   5            ascii   f%\vT
23223 0x00142c92 0x00549c92 6   7            ascii   +u77DG
23224 0x00142caa 0x00549caa 5   6            ascii   \bc64\a
23225 0x00142cc2 0x00549cc2 5   6            ascii   %{J0P
23226 0x00142d12 0x00549d12 4   5            ascii   5qJr
23227 0x00142d9d 0x00549d9d 8   11           utf8    _@k8M$<쌚 blocks=Basic Latin,Hangul Syllables
23228 0x00142dd1 0x00549dd1 7   9            utf8    \n՟Ts"66 blocks=Basic Latin,Armenian
23229 0x00142dec 0x00549dec 4   5            ascii   2EJ!
23230 0x00142df7 0x00549df7 7   9            utf8    WـnEf\r7 blocks=Basic Latin,Arabic
23231 0x00142e26 0x00549e26 4   6            utf8    ߅Dyu blocks=NKo,Basic Latin
23232 0x00142e5a 0x00549e5a 5   7            utf8    "۶ert blocks=Basic Latin,Arabic
23233 0x00142e99 0x00549e99 4   5            ascii   c*-.
23234 0x00142ec9 0x00549ec9 4   5            ascii   P1 /
23235 0x00142efd 0x00549efd 4   6            utf8    _s\rF
23236 0x00142f18 0x00549f18 4   5            ascii   gHLU
23237 0x00142f2e 0x00549f2e 8   10           utf8    @ڷO`u~e3 blocks=Basic Latin,Arabic
23238 0x00142f3e 0x00549f3e 4   5            ascii   ]bRs
23239 0x00142f79 0x00549f79 5   7            utf8    33o}، blocks=Basic Latin,Arabic
23240 0x00142fa5 0x00549fa5 4   6            utf8    QִMS blocks=Basic Latin,Hebrew
23241 0x00142fad 0x00549fad 7   8            ascii   JW&\f+6\r
23242 0x00142fbe 0x00549fbe 4   5            ascii   AXMb
23243 0x00142fd5 0x00549fd5 5   6            ascii   :*"C,
23244 0x00143031 0x0054a031 4   5            ascii   Gg) 
23245 0x0014304a 0x0054a04a 5   7            utf8    P\b9Uɪ blocks=Basic Latin,IPA Extensions
23246 0x00143056 0x0054a056 4   5            ascii   x^iQ
23247 0x00143065 0x0054a065 4   5            ascii   3!M{
23248 0x00143079 0x0054a079 4   5            ascii   I49o
23249 0x001430a8 0x0054a0a8 4   5            ascii   e.wr
23250 0x001430b1 0x0054a0b1 5   6            ascii   NY\v`5
23251 0x001430e0 0x0054a0e0 4   5            ascii   \v;U9
23252 0x001430e8 0x0054a0e8 4   5            ascii   +"V+
23253 0x00143186 0x0054a186 6   7            ascii   hOtp!r
23254 0x0014318f 0x0054a18f 4   5            ascii   h\vEw
23255 0x001431d4 0x0054a1d4 5   6            ascii   gmrVh
23256 0x001431f9 0x0054a1f9 5   6            ascii   \t"#/P
23257 0x00143243 0x0054a243 4   5            ascii   3:C1
23258 0x00143283 0x0054a283 5   6            ascii   I$?L)
23259 0x001432a2 0x0054a2a2 5   7            utf8    mȜA\e_ blocks=Basic Latin,Latin Extended-B
23260 0x001432be 0x0054a2be 4   5            ascii   #@gp
23261 0x001432ed 0x0054a2ed 4   5            ascii   f'd\
23262 0x001433be 0x0054a3be 4   5            ascii   X6u>
23263 0x001433d3 0x0054a3d3 7   9            utf8    \vCt\rݻ?z blocks=Basic Latin,Arabic Supplement
23264 0x001433fa 0x0054a3fa 5   6            ascii   \v\r`4\b
23265 0x0014341e 0x0054a41e 7   9            utf8    KP3(rIl
23266 0x00143464 0x0054a464 4   6            utf8    kI߳T blocks=Basic Latin,NKo
23267 0x001434b5 0x0054a4b5 5   7            utf8    ܒzhd, blocks=Syriac,Basic Latin
23268 0x001434f3 0x0054a4f3 8   10           utf8    \a˰8d]NZ{ blocks=Basic Latin,Spacing Modifier Letters
23269 0x00143543 0x0054a543 7   9            utf8    =Mmg\rיi blocks=Basic Latin,Hebrew
23270 0x00143562 0x0054a562 5   6            ascii   =4AR(
23271 0x0014356b 0x0054a56b 4   5            ascii   gkpR
23272 0x0014357f 0x0054a57f 4   5            ascii   A$j7
23273 0x001435a7 0x0054a5a7 4   5            ascii   ^(XP
23274 0x001435b8 0x0054a5b8 5   7            utf8    h)/ټa blocks=Basic Latin,Arabic
23275 0x001435c5 0x0054a5c5 4   5            ascii   L0Kc
23276 0x0014363a 0x0054a63a 4   5            ascii   `9Dw
23277 0x00143641 0x0054a641 6   8            utf8    -C#IES
23278 0x00143684 0x0054a684 4   6            utf8    ԋDEx blocks=Cyrillic Supplement,Basic Latin
23279 0x001436c7 0x0054a6c7 5   6            ascii   ;D%x$
23280 0x001436d3 0x0054a6d3 4   5            ascii   ux%A
23281 0x00143737 0x0054a737 4   5            ascii   rF\bI
23282 0x0014377d 0x0054a77d 7   8            ascii   v4Ck_i2
23283 0x001437ab 0x0054a7ab 6   10           utf8    `TʻU㏩\v blocks=Basic Latin,Spacing Modifier Letters,CJK Compatibility
23284 0x0014381f 0x0054a81f 7   11           utf8    & ؆嚶>R{ blocks=Basic Latin,Arabic,CJK Unified Ideographs
23285 0x00143859 0x0054a859 4   5            ascii   @H'#
23286 0x00143888 0x0054a888 5   6            ascii   eD\?j
23287 0x00143890 0x0054a890 4   5            ascii   gz(g
23288 0x001438a2 0x0054a8a2 6   7            ascii   2mx[bQ
23289 0x001438a9 0x0054a8a9 4   5            ascii   \nW3/
23290 0x001438f5 0x0054a8f5 4   5            ascii   Hg,F
23291 0x0014391f 0x0054a91f 5   6            ascii   xI]_{
23292 0x00143925 0x0054a925 6   8            utf8    ڊD\vJ\tk blocks=Arabic,Basic Latin
23293 0x0014399f 0x0054a99f 4   5            ascii   \<Dx
23294 0x00143a0e 0x0054aa0e 4   6            utf8    ߟN&D blocks=NKo,Basic Latin
23295 0x00143a18 0x0054aa18 4   5            ascii   "%y+
23296 0x00143a34 0x0054aa34 4   6            utf8    "UҺa blocks=Basic Latin,Cyrillic
23297 0x00143a6f 0x0054aa6f 6   7            ascii   +#!;\rz
23298 0x00143a7d 0x0054aa7d 5   6            ascii   pc|)6
23299 0x00143adc 0x0054aadc 4   7            utf8    ߺ|nɛ blocks=NKo,Basic Latin,IPA Extensions
23300 0x00143afa 0x0054aafa 5   7            utf8    m`bk̲ blocks=Basic Latin,Combining Diacritical Marks
23301 0x00143b0e 0x0054ab0e 5   7            utf8    g(S?߷ blocks=Basic Latin,NKo
23302 0x00143b36 0x0054ab36 4   5            ascii   ZHJH
23303 0x00143b4e 0x0054ab4e 4   5            ascii   \\fa,
23304 0x00143b63 0x0054ab63 4   6            utf8    )#F̉ blocks=Basic Latin,Combining Diacritical Marks
23305 0x00143b80 0x0054ab80 5   6            ascii   C'0Ec
23306 0x00143b91 0x0054ab91 5   6            ascii   \s"\e|
23307 0x00143ba5 0x0054aba5 4   5            ascii   \v`IZ
23308 0x00143c35 0x0054ac35 4   5            ascii   JB!-
23309 0x00143c59 0x0054ac59 4   7            utf8    襔 .\b blocks=CJK Unified Ideographs,Basic Latin
23310 0x00143c85 0x0054ac85 4   5            ascii   <3Wy
23311 0x00143c98 0x0054ac98 6   8            utf8    pۓ\na=h blocks=Basic Latin,Arabic
23312 0x00143ca5 0x0054aca5 4   5            ascii   Jeec
23313 0x00143caf 0x0054acaf 4   5            ascii   RS)j
23314 0x00143cbe 0x0054acbe 5   7            utf8    ݸ97k3 blocks=Arabic Supplement,Basic Latin
23315 0x00143ce0 0x0054ace0 4   5            ascii   +-Al
23316 0x00143d15 0x0054ad15 5   7            utf8    N]cTǸ blocks=Basic Latin,Latin Extended-B
23317 0x00143d3b 0x0054ad3b 4   6            utf8    ، ^X blocks=Arabic,Basic Latin
23318 0x00143d6b 0x0054ad6b 7   10           utf8    ywڱ4b[ĉ blocks=Basic Latin,Arabic,Latin Extended-A
23319 0x00143d80 0x0054ad80 4   6            utf8    ȂytK blocks=Latin Extended-B,Basic Latin
23320 0x00143db8 0x0054adb8 5   6            ascii   |a[mX
23321 0x00143dc5 0x0054adc5 4   6            utf8    dE>Ԉ blocks=Basic Latin,Cyrillic Supplement
23322 0x00143ddf 0x0054addf 4   6            utf8    2ޥoV blocks=Basic Latin,Thaana
23323 0x00143df7 0x0054adf7 4   5            ascii   2zy$
23324 0x00143e47 0x0054ae47 6   8            utf8    q0BQJ3
23325 0x00143e82 0x0054ae82 4   5            ascii   Pmd\
23326 0x00143e88 0x0054ae88 5   6            ascii   )\e6LS
23327 0x00143eb6 0x0054aeb6 4   5            ascii   %@yu
23328 0x00143f0f 0x0054af0f 4   5            ascii   a\r\nl
23329 0x00143f51 0x0054af51 4   5            ascii   t$0x
23330 0x00143f87 0x0054af87 6   7            ascii   Kw,lN\t
23331 0x00143fd1 0x0054afd1 4   5            ascii   `9z/
23332 0x00143fd7 0x0054afd7 4   5            ascii   \vimH
23333 0x00144030 0x0054b030 5   6            ascii   $ghRt
23334 0x0014403b 0x0054b03b 4   7            utf8    lاۨ] blocks=Basic Latin,Arabic
23335 0x0014407d 0x0054b07d 4   5            ascii   e'S=
23336 0x00144087 0x0054b087 7   8            ascii   M46R"Q%
23337 0x00144095 0x0054b095 5   6            ascii   >n`97
23338 0x001440c0 0x0054b0c0 4   5            ascii   )](W
23339 0x00144111 0x0054b111 6   7            ascii   =E\a8^P
23340 0x00144208 0x0054b208 4   5            ascii   orWs
23341 0x00144212 0x0054b212 4   5            ascii   w!(}
23342 0x00144241 0x0054b241 5   6            ascii   6hQ]J
23343 0x0014425c 0x0054b25c 4   5            ascii    @xT
23344 0x001442a5 0x0054b2a5 4   5            ascii   bGDq
23345 0x001442dc 0x0054b2dc 9   10           ascii   2IF:2T {+
23346 0x00144333 0x0054b333 4   6            utf8    J/Gۚ blocks=Basic Latin,Arabic
23347 0x0014438e 0x0054b38e 5   7            utf8    f"\bbҧ blocks=Basic Latin,Cyrillic
23348 0x00144399 0x0054b399 6   9            utf8    |`pMO#
23349 0x001443e5 0x0054b3e5 4   5            ascii   L.!\f
23350 0x00144441 0x0054b441 7   8            ascii   \\r}F@z\f
23351 0x00144467 0x0054b467 4   5            ascii   v\eEp
23352 0x0014446f 0x0054b46f 4   5            ascii   '@=m
23353 0x00144496 0x0054b496 5   6            ascii   rJQ8B
23354 0x001444e4 0x0054b4e4 5   6            ascii   -dw]G
23355 0x0014451d 0x0054b51d 5   6            ascii   KMe@C
23356 0x0014455f 0x0054b55f 4   5            ascii   P?kY
23357 0x00144623 0x0054b623 4   5            ascii   JJvg
23358 0x0014462b 0x0054b62b 9   12           utf8    9ֆs:~ʨFKU blocks=Basic Latin,Armenian,IPA Extensions
23359 0x00144691 0x0054b691 4   5            ascii   @KXM
23360 0x0014469b 0x0054b69b 5   7            utf8    ,Idҭ_ blocks=Basic Latin,Cyrillic
23361 0x001446ba 0x0054b6ba 7   8            ascii   E?"\rHb+
23362 0x001446cb 0x0054b6cb 4   8            utf8    W쌤Fܯ blocks=Basic Latin,Hangul Syllables,Syriac
23363 0x001446de 0x0054b6de 6   7            ascii   \t6(iVa
23364 0x00144755 0x0054b755 5   8            utf8    }iߎΣ} blocks=Basic Latin,NKo,Greek and Coptic
23365 0x0014478c 0x0054b78c 4   5            ascii   e/dB
23366 0x001447a8 0x0054b7a8 5   6            ascii   !|^Z2
23367 0x001447bb 0x0054b7bb 4   5            ascii   W_7a
23368 0x001447ce 0x0054b7ce 7   9            utf8    ڗ*rKXI& blocks=Arabic,Basic Latin
23369 0x001447e5 0x0054b7e5 5   6            ascii   bxJ{g
23370 0x00144859 0x0054b859 6   8            utf8    yFGޱG_ blocks=Basic Latin,Thaana
23371 0x00144883 0x0054b883 8   9            ascii   m\a)U\vF>z
23372 0x0014488f 0x0054b88f 4   5            ascii   85BC
23373 0x001448b4 0x0054b8b4 6   7            ascii   ;*Uc2$
23374 0x001448d0 0x0054b8d0 4   5            ascii   <KT{
23375 0x001448f8 0x0054b8f8 6   7            ascii   y&G<JG
23376 0x0014490a 0x0054b90a 8   10           utf8    GJaCȭehB blocks=Basic Latin,Latin Extended-B
23377 0x0014491f 0x0054b91f 7   9            utf8    ?\ezƠ#~\n blocks=Basic Latin,Latin Extended-B
23378 0x00144963 0x0054b963 4   5            ascii   bt\b-
23379 0x001449a8 0x0054b9a8 4   5            ascii   |`Rd
23380 0x001449b3 0x0054b9b3 4   6            utf8    9Ѷ,| blocks=Basic Latin,Cyrillic
23381 0x001449c0 0x0054b9c0 4   5            ascii   1wB|
23382 0x001449d5 0x0054b9d5 4   7            utf8    ]gʢʕ blocks=Basic Latin,IPA Extensions
23383 0x001449dd 0x0054b9dd 4   5            ascii   >jeY
23384 0x00144a84 0x0054ba84 5   6            ascii   l-\*\
23385 0x00144ae1 0x0054bae1 5   6            ascii   I4$8G
23386 0x00144af5 0x0054baf5 5   6            ascii   0\tD%"
23387 0x00144b11 0x0054bb11 4   6            utf8    Bۣ-A blocks=Basic Latin,Arabic
23388 0x00144b69 0x0054bb69 4   6            utf8    b9)ą blocks=Basic Latin,Latin Extended-A
23389 0x00144b84 0x0054bb84 5   6            ascii   }w|]1
23390 0x00144b8a 0x0054bb8a 5   7            utf8    rc~fA
23391 0x00144b99 0x0054bb99 4   5            ascii   >;eL
23392 0x00144c10 0x0054bc10 4   6            utf8    Ď&sK blocks=Latin Extended-A,Basic Latin
23393 0x00144c40 0x0054bc40 4   5            ascii   ;a'Z
23394 0x00144c4e 0x0054bc4e 4   5            ascii   _b\f]
23395 0x00144c76 0x0054bc76 4   5            ascii   0m.\v
23396 0x00144c83 0x0054bc83 4   5            ascii   6h3`
23397 0x00144cd0 0x0054bcd0 4   5            ascii   {ceZ
23398 0x00144cf8 0x0054bcf8 4   5            ascii   k!Dq
23399 0x00144d29 0x0054bd29 8   9            ascii   Lm2\b.|EK
23400 0x00144d98 0x0054bd98 4   5            ascii   @5\b0
23401 0x00144da1 0x0054bda1 5   6            ascii   Y.D%q
23402 0x00144e04 0x0054be04 4   6            utf8    8DόS blocks=Basic Latin,Greek and Coptic
23403 0x00144e14 0x0054be14 5   6            ascii   ot/4f
23404 0x00144e1d 0x0054be1d 4   7            utf8    \a(瞝# blocks=Basic Latin,CJK Unified Ideographs
23405 0x00144e50 0x0054be50 5   7            utf8    .SOqΞ blocks=Basic Latin,Greek and Coptic
